"testNo","algorithm","Input.SNR","utterances","phonemes","filename","pesq","pesqImp","segSNR","segSNRImp","testName","MOS","MOSle","CMOS","PRRcorr","PRRacc","PRRdels","PRRsubs","PRRinss","PRRn","PRRcorrImp","PRRaccImp"
10,"mohammadiaSupervised",0,3,NA,"mohammadiaSupervised_003ut00dB.wav",1.948155,0.04579,11.286106,12.220951,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,31.55,-3.03,58,326,194,561,0.530000000000001,1.96
10,"mohammadiaSupervised",0,5,NA,NA,NA,NA,NA,NA,"SoI = c3s(m)
Noise = NOIZEUS street",3.42857142857143,3.42857142857143,0.714285714285714,33.33,-4.81,71,303,214,561,2.31,0.180000000000001
10,"mohammadiaSupervised",3,3,NA,"mohammadiaSupervised_003ut03dB.wav",2.154037,0.106966,13.25287,12.769586,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,34.22,0.71,64,305,188,561,-0.539999999999999,2.67
10,"mohammadiaSupervised",6,3,NA,"mohammadiaSupervised_003ut06dB.wav",2.36166,0.157223,10.46217,7.381335,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,36.36,2.32,69,288,191,561,-2.68,-0.53
10,"IDBM",-6,5,NA,"IDBM_005ut-6dB.wav",3.152758,1.263157,-9.994583,-3.223966,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,22.64,16.22,242,192,36,561,-10.52,25.67
10,"IDBM",-3,5,NA,"IDBM_005ut-3dB.wav",3.100321,1.319498,-9.985029,-8.596298,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,21.57,17.83,243,197,21,561,-12.48,28.35
10,"IDBM",0,5,NA,"IDBM_005ut00dB.wav",3.09516,1.192794,-9.957977,-9.023131,"SoI = c3s(m)
Noise = NOIZEUS street",1.09090909090909,1.27272727272727,-2.36363636363636,21.39,17.65,244,197,21,561,-9.63,22.64
10,"IDBM",3,5,NA,"IDBM_005ut03dB.wav",3.207611,1.16054,-9.973349,-10.456632,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,22.1,17.11,232,205,28,561,-12.66,19.07
10,"IDBM",6,5,NA,"IDBM_005ut06dB.wav",3.192463,0.988026,-9.845861,-12.926696,"SoI = c3s(m)
Noise = NOIZEUS street",1.5,2,-1,21.93,18.36,245,193,20,561,-17.11,15.51
10,"MMSE",-6,5,NA,"MMSE_005ut-6dB.wav",1.229661,-0.65994,0.013707,6.784323,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,26.56,-4.63,51,361,175,561,-6.6,4.82
10,"MMSE",-3,5,NA,"MMSE_005ut-3dB.wav",1.457238,-0.323585,-1.282185,0.106546,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,29.23,-3.21,64,333,182,561,-4.82,7.31
10,"MMSE",0,5,NA,"MMSE_005ut00dB.wav",1.75062,-0.151745,0.173324,1.108169,"SoI = c3s(m)
Noise = NOIZEUS street",2.72727272727273,3.45454545454545,0.272727272727273,28.52,0,49,352,160,561,-2.5,4.99
10,"MMSE",3,5,NA,"MMSE_005ut03dB.wav",1.977374,-0.069697,2.404371,1.921087,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,31.37,0.89,65,320,171,561,-3.39,2.85
10,"MMSE",6,5,NA,"MMSE_005ut06dB.wav",2.187584,-0.016853,5.587847,2.507012,"SoI = c3s(m)
Noise = NOIZEUS street",2,2.5,0,35.29,4.1,73,290,175,561,-3.75,1.25
10,"phonemeIDBM",-6,NA,1,"phonemeIDBM_001ph-6dB.wav",3.711575,1.821974,-9.996735,-3.226118,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,1.78,1.78,551,0,0,561,-31.38,11.23
10,"phonemeIDBM",-6,NA,5,"phonemeIDBM_005ph-6dB.wav",0.984707,-0.904894,-9.997927,-3.227311,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,0.53,0.53,558,0,0,561,-32.63,9.98
10,"phonemeIDBM",-6,NA,10,"phonemeIDBM_010ph-6dB.wav",2.408329,0.518727,-9.9971,-3.226483,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,15.15,14.08,367,109,6,561,-18.01,23.53
10,"phonemeIDBM",-3,NA,1,"phonemeIDBM_001ph-3dB.wav",3.589111,1.808288,-9.997906,-8.609176,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,2.32,2.32,548,0,0,561,-31.73,12.84
10,"phonemeIDBM",-3,NA,5,"phonemeIDBM_005ph-3dB.wav",0.984003,-0.79682,-9.997933,-8.609203,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,0.53,0.53,558,0,0,561,-33.52,11.05
10,"phonemeIDBM",-3,NA,10,"phonemeIDBM_010ph-3dB.wav",2.359883,0.579059,-9.997178,-8.608448,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,14.62,13.19,374,105,8,561,-19.43,23.71
10,"phonemeIDBM",0,NA,1,"phonemeIDBM_001ph00dB.wav",2.735134,0.832768,-9.996967,-9.062122,"SoI = c3s(m)
Noise = NOIZEUS street",1,1,-2.33333333333333,3.39,3.39,540,2,0,561,-27.63,8.38
10,"phonemeIDBM",0,NA,5,"phonemeIDBM_005ph00dB.wav",0.98769,-0.914675,-9.997868,-9.063023,"SoI = c3s(m)
Noise = NOIZEUS street",1,1,-3,0.89,0.89,556,0,0,561,-30.13,5.88
10,"phonemeIDBM",0,NA,10,"phonemeIDBM_010ph00dB.wav",2.379158,0.476792,-9.995357,-9.060511,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,14.62,13.37,372,107,7,561,-16.4,18.36
10,"phonemeIDBM",3,NA,1,"phonemeIDBM_001ph03dB.wav",1.855009,-0.192062,-8.876244,-9.359527,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,3.03,3.03,541,3,0,561,-31.73,4.99
10,"phonemeIDBM",3,NA,5,"phonemeIDBM_005ph03dB.wav",0.991034,-1.056037,-9.997457,-10.48074,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,1.25,1.25,554,0,0,561,-33.51,3.21
10,"phonemeIDBM",3,NA,10,"phonemeIDBM_010ph03dB.wav",3.623729,1.576658,-9.996631,-10.479915,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,14.62,13.19,378,101,8,561,-20.14,15.15
10,"phonemeIDBM",6,NA,1,"phonemeIDBM_001ph06dB.wav",2.567187,0.36275,-9.998832,-13.079667,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,3.03,3.03,543,1,0,561,-36.01,0.18
10,"phonemeIDBM",6,NA,5,"phonemeIDBM_005ph06dB.wav",0.912187,-1.29225,-9.997348,-13.078183,"SoI = c3s(m)
Noise = NOIZEUS street",1,1,-3,2.5,2.5,547,0,0,561,-36.54,-0.35
10,"phonemeIDBM",6,NA,10,"phonemeIDBM_010ph06dB.wav",0.77244,-1.431997,-9.998749,-13.079584,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,9.8,9.63,484,22,1,561,-29.24,6.78
10,"phonemeMMSE",-6,NA,1,"phonemeMMSE_001ph-6dB.wav",1.229661,-0.65994,0.013707,6.784323,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,26.56,-4.63,51,361,175,561,-6.6,4.82
10,"phonemeMMSE",-6,NA,5,"phonemeMMSE_005ph-6dB.wav",1.229661,-0.65994,0.013707,6.784323,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,26.56,-4.63,51,361,175,561,-6.6,4.82
10,"phonemeMMSE",-6,NA,10,"phonemeMMSE_010ph-6dB.wav",1.229661,-0.65994,0.013707,6.784323,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,26.56,-4.63,51,361,175,561,-6.6,4.82
10,"phonemeMMSE",-3,NA,1,"phonemeMMSE_001ph-3dB.wav",1.457238,-0.323585,-1.282185,0.106546,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,29.23,-3.21,64,333,182,561,-4.82,7.31
10,"phonemeMMSE",-3,NA,5,"phonemeMMSE_005ph-3dB.wav",1.457238,-0.323585,-1.282185,0.106546,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,29.23,-3.21,64,333,182,561,-4.82,7.31
10,"phonemeMMSE",-3,NA,10,"phonemeMMSE_010ph-3dB.wav",1.457238,-0.323585,-1.282185,0.106546,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,29.23,-3.21,64,333,182,561,-4.82,7.31
10,"phonemeMMSE",0,NA,1,"phonemeMMSE_001ph00dB.wav",1.75062,-0.151745,0.173324,1.108169,"SoI = c3s(m)
Noise = NOIZEUS street",2.66666666666667,3.11111111111111,0.333333333333333,28.52,0,49,352,160,561,-2.5,4.99
10,"phonemeMMSE",0,NA,5,"phonemeMMSE_005ph00dB.wav",1.75062,-0.151745,0.173324,1.108169,"SoI = c3s(m)
Noise = NOIZEUS street",2.5,2.9,0,28.52,0,49,352,160,561,-2.5,4.99
10,"phonemeMMSE",0,NA,10,"phonemeMMSE_010ph00dB.wav",1.75062,-0.151745,0.173324,1.108169,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,28.52,0,49,352,160,561,-2.5,4.99
10,"phonemeMMSE",3,NA,1,"phonemeMMSE_001ph03dB.wav",1.977374,-0.069697,2.404371,1.921087,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,31.37,0.89,65,320,171,561,-3.39,2.85
10,"phonemeMMSE",3,NA,5,"phonemeMMSE_005ph03dB.wav",1.977374,-0.069697,2.404371,1.921087,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,31.37,0.89,65,320,171,561,-3.39,2.85
10,"phonemeMMSE",3,NA,10,"phonemeMMSE_010ph03dB.wav",1.977374,-0.069697,2.404371,1.921087,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,31.37,0.89,65,320,171,561,-3.39,2.85
10,"phonemeMMSE",6,NA,1,"phonemeMMSE_001ph06dB.wav",2.187584,-0.016853,5.587847,2.507012,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,35.29,4.1,73,290,175,561,-3.75,1.25
10,"phonemeMMSE",6,NA,5,"phonemeMMSE_005ph06dB.wav",2.187584,-0.016853,5.587847,2.507012,"SoI = c3s(m)
Noise = NOIZEUS street",3,3,-1,35.29,4.1,73,290,175,561,-3.75,1.25
10,"phonemeMMSE",6,NA,10,"phonemeMMSE_010ph06dB.wav",2.187584,-0.016853,5.587847,2.507012,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,35.29,4.1,73,290,175,561,-3.75,1.25
10,"phonememodifiedOnline",-6,NA,1,"phonememodifiedOnline_001ph-6dB.wav",1.679339,-0.210262,-3.664635,3.105982,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,31.55,-18.54,51,333,281,561,-1.61,-9.09
10,"phonememodifiedOnline",-6,NA,5,"phonememodifiedOnline_005ph-6dB.wav",1.7011,-0.188501,-5.56243,1.208187,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,31.37,-14.44,53,332,257,561,-1.79,-4.99
10,"phonememodifiedOnline",-6,NA,10,"phonememodifiedOnline_010ph-6dB.wav",1.728878,-0.160723,-6.880418,-0.109801,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,34.05,-16.4,73,297,283,561,0.890000000000001,-6.95
10,"phonememodifiedOnline",-6,NA,50,"phonememodifiedOnline_050ph-6dB.wav",1.684863,-0.204738,-7.050881,-0.280265,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.51,-10.52,63,310,247,561,0.350000000000001,-1.07
10,"phonememodifiedOnline",-3,NA,1,"phonememodifiedOnline_001ph-3dB.wav",1.784317,0.003493,-0.188762,1.199968,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,32.44,-16.22,58,321,273,561,-1.61,-5.7
10,"phonememodifiedOnline",-3,NA,5,"phonememodifiedOnline_005ph-3dB.wav",1.926991,0.146167,-1.431199,-0.042468,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,30.66,-9.09,52,337,223,561,-3.39,1.43
10,"phonememodifiedOnline",-3,NA,10,"phonememodifiedOnline_010ph-3dB.wav",2.015594,0.234771,-2.496827,-1.108097,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.33,-9.45,51,323,240,561,-0.719999999999999,1.07
10,"phonememodifiedOnline",-3,NA,50,"phonememodifiedOnline_050ph-3dB.wav",1.792907,0.012084,-1.546879,-0.158149,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,32.62,-7.31,49,329,224,561,-1.43,3.21
10,"phonememodifiedOnline",0,NA,1,"phonememodifiedOnline_001ph00dB.wav",1.952104,0.049739,1.036162,1.971007,"SoI = c3s(m)
Noise = NOIZEUS street",2.8,2.8,0.6,35.29,-14.44,59,304,279,561,4.27,-9.45
10,"phonememodifiedOnline",0,NA,5,"phonememodifiedOnline_005ph00dB.wav",1.85743,-0.044935,-0.244429,0.690416,"SoI = c3s(m)
Noise = NOIZEUS street",2.8,3.3,0.4,32.62,-9.8,55,323,238,561,1.6,-4.81
10,"phonememodifiedOnline",0,NA,10,"phonememodifiedOnline_010ph00dB.wav",1.87792,-0.024445,0.773791,1.708636,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.16,-5.88,51,324,219,561,2.14,-0.89
10,"phonememodifiedOnline",0,NA,50,"phonememodifiedOnline_050ph00dB.wav",1.878765,-0.0236,-0.121009,0.813836,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,32.26,-4.99,52,328,209,561,1.24,0
10,"phonememodifiedOnline",3,NA,1,"phonememodifiedOnline_001ph03dB.wav",2.071956,0.024885,3.401242,2.917959,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,35.65,-6.95,50,311,239,561,0.890000000000001,-4.99
10,"phonememodifiedOnline",3,NA,5,"phonememodifiedOnline_005ph03dB.wav",1.994804,-0.052267,1.274027,0.790743,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,35.47,-6.24,64,298,234,561,0.710000000000001,-4.28
10,"phonememodifiedOnline",3,NA,10,"phonememodifiedOnline_010ph03dB.wav",2.042714,-0.004357,1.065463,0.582179,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,34.76,-4.99,54,312,223,561,0,-3.03
10,"phonememodifiedOnline",3,NA,50,"phonememodifiedOnline_050ph03dB.wav",2.041748,-0.005323,0.895201,0.411917,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,34.76,-2.5,57,309,209,561,0,-0.54
10,"phonememodifiedOnline",6,NA,1,"phonememodifiedOnline_001ph06dB.wav",2.225349,0.020912,3.900854,0.820019,"SoI = c3s(m)
Noise = NOIZEUS street",2,2,-1,39.75,-1.25,55,283,230,561,0.710000000000001,-4.1
10,"phonememodifiedOnline",6,NA,5,"phonememodifiedOnline_005ph06dB.wav",2.206836,0.002399,4.042651,0.961816,"SoI = c3s(m)
Noise = NOIZEUS street",2,2,-1,39.22,1.78,56,285,210,561,0.18,-1.07
10,"phonememodifiedOnline",6,NA,10,"phonememodifiedOnline_010ph06dB.wav",2.206463,0.002026,2.057961,-1.022874,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,39.04,6.24,61,281,184,561,0,3.39
10,"phonememodifiedOnline",6,NA,50,"phonememodifiedOnline_050ph06dB.wav",2.199139,-0.005298,2.419635,-0.6612,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,38.86,4.99,65,278,190,561,-0.18,2.14
10,"phonememodifiedSupervised",-6,NA,1,"phonememodifiedSupervised_001ph-6dB.wav",1.919376,0.029775,2.043126,8.813743,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,27.45,-5.88,51,356,187,561,-5.71,3.57
10,"phonememodifiedSupervised",-6,NA,5,"phonememodifiedSupervised_005ph-6dB.wav",1.549564,-0.340037,3.880145,10.650762,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,28.16,-2.67,80,323,173,561,-5,6.78
10,"phonememodifiedSupervised",-6,NA,10,"phonememodifiedSupervised_010ph-6dB.wav",1.880068,-0.009533,-6.636708,0.133908,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.16,-9.45,56,319,239,561,0,0
10,"phonememodifiedSupervised",-6,NA,50,"phonememodifiedSupervised_050ph-6dB.wav",1.891156,0.001555,-6.644863,0.125753,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.16,-9.45,57,318,239,561,0,0
10,"phonememodifiedSupervised",-3,NA,1,"phonememodifiedSupervised_001ph-3dB.wav",1.734,-0.046824,5.396118,6.784848,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,31.73,-2.85,57,326,194,561,-2.32,7.67
10,"phonememodifiedSupervised",-3,NA,5,"phonememodifiedSupervised_005ph-3dB.wav",1.69526,-0.085563,7.655727,9.044457,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,29.06,0.18,71,327,162,561,-4.99,10.7
10,"phonememodifiedSupervised",-3,NA,10,"phonememodifiedSupervised_010ph-3dB.wav",1.757756,-0.023068,-1.441815,-0.053084,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.87,-9.98,59,312,246,561,-0.18,0.539999999999999
10,"phonememodifiedSupervised",-3,NA,50,"phonememodifiedSupervised_050ph-3dB.wav",1.779464,-0.001359,-1.385811,0.002919,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.87,-9.98,61,310,246,561,-0.18,0.539999999999999
10,"phonememodifiedSupervised",0,NA,1,"phonememodifiedSupervised_001ph00dB.wav",1.915151,0.012786,-6.359645,-5.424799,"SoI = c3s(m)
Noise = NOIZEUS street",2,2.6,-0.9,31.37,-5.35,71,314,206,561,0.350000000000001,-0.359999999999999
10,"phonememodifiedSupervised",0,NA,5,"phonememodifiedSupervised_005ph00dB.wav",1.740331,-0.162035,5.25784,6.192686,"SoI = c3s(m)
Noise = NOIZEUS street",2,2.3,-0.8,29.95,-0.89,69,324,173,561,-1.07,4.1
10,"phonememodifiedSupervised",0,NA,10,"phonememodifiedSupervised_010ph00dB.wav",1.892403,-0.009962,-0.891325,0.04352,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,30.48,-4.1,44,346,194,561,-0.539999999999999,0.890000000000001
10,"phonememodifiedSupervised",0,NA,50,"phonememodifiedSupervised_050ph00dB.wav",1.891627,-0.010738,-0.89104,0.043806,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,30.48,-4.1,43,347,194,561,-0.539999999999999,0.890000000000001
10,"phonememodifiedSupervised",3,NA,1,"phonememodifiedSupervised_001ph03dB.wav",2.026082,-0.020989,6.099779,5.616496,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.33,-1.96,69,305,198,561,-1.43,0
10,"phonememodifiedSupervised",3,NA,5,"phonememodifiedSupervised_005ph03dB.wav",1.881336,-0.165735,7.528971,7.045687,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,32.26,-1.25,58,322,188,561,-2.5,0.71
10,"phonememodifiedSupervised",3,NA,10,"phonememodifiedSupervised_010ph03dB.wav",2.037167,-0.009904,0.52987,0.046586,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,34.94,-2.14,68,297,208,561,0.18,-0.18
10,"phonememodifiedSupervised",3,NA,50,"phonememodifiedSupervised_050ph03dB.wav",2.036106,-0.010965,0.533343,0.05006,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,34.76,-2.14,65,301,207,561,0,-0.18
10,"phonememodifiedSupervised",6,NA,1,"phonememodifiedSupervised_001ph06dB.wav",2.206761,0.002324,2.306403,-0.774432,"SoI = c3s(m)
Noise = NOIZEUS street",2,2,-1,35.47,2.32,70,292,186,561,-3.57,-0.53
10,"phonememodifiedSupervised",6,NA,5,"phonememodifiedSupervised_005ph06dB.wav",2.058021,-0.146416,8.738486,5.657651,"SoI = c3s(m)
Noise = NOIZEUS street",2,2,-2,35.29,-3.74,72,291,219,561,-3.75,-6.59
10,"phonememodifiedSupervised",6,NA,10,"phonememodifiedSupervised_010ph06dB.wav",2.194662,-0.009775,3.091727,0.010892,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,39.04,2.85,66,276,203,561,0,0
10,"phonememodifiedSupervised",6,NA,50,"phonememodifiedSupervised_050ph06dB.wav",2.178961,-0.025476,3.132612,0.051777,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,39.39,2.14,68,272,209,561,0.350000000000001,-0.71
10,"phonememohammadiaOnline",-6,NA,1,"phonememohammadiaOnline_001ph-6dB.wav",1.461892,-0.427709,-1.772991,4.997625,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,32.62,-25.13,49,329,324,561,-0.539999999999999,-15.68
10,"phonememohammadiaOnline",-6,NA,5,"phonememohammadiaOnline_005ph-6dB.wav",1.434744,-0.454857,-2.953902,3.816714,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,31.73,-19.61,56,327,288,561,-1.43,-10.16
10,"phonememohammadiaOnline",-6,NA,10,"phonememohammadiaOnline_010ph-6dB.wav",1.447605,-0.441996,-4.332988,2.437629,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,31.73,-20.68,44,339,294,561,-1.43,-11.23
10,"phonememohammadiaOnline",-6,NA,50,"phonememohammadiaOnline_050ph-6dB.wav",1.447257,-0.442344,-4.381291,2.389325,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,30.48,-18.72,41,349,276,561,-2.68,-9.27
10,"phonememohammadiaOnline",-6,NA,100,"phonememohammadiaOnline_100ph-6dB.wav",1.417859,-0.471742,-4.331263,2.439354,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,32.62,-21.21,62,316,302,561,-0.539999999999999,-11.76
10,"phonememohammadiaOnline",-6,NA,500,"phonememohammadiaOnline_500ph-6dB.wav",1.424302,-0.4653,-4.094061,2.676556,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,31.91,-18.36,52,330,282,561,-1.25,-8.91
10,"phonememohammadiaOnline",-3,NA,1,"phonememohammadiaOnline_001ph-3dB.wav",1.663277,-0.117547,-0.665728,0.723003,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.69,-18.18,54,318,291,561,-0.359999999999999,-7.66
10,"phonememohammadiaOnline",-3,NA,5,"phonememohammadiaOnline_005ph-3dB.wav",1.668117,-0.112707,1.749575,3.138305,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.69,-17.29,44,328,286,561,-0.359999999999999,-6.77
10,"phonememohammadiaOnline",-3,NA,10,"phonememohammadiaOnline_010ph-3dB.wav",1.648251,-0.132572,4.161064,5.549794,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,34.22,-17.65,47,322,291,561,0.170000000000002,-7.13
10,"phonememohammadiaOnline",-3,NA,50,"phonememohammadiaOnline_050ph-3dB.wav",1.652192,-0.128631,3.996528,5.385258,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.69,-14.97,47,325,273,561,-0.359999999999999,-4.45
10,"phonememohammadiaOnline",-3,NA,100,"phonememohammadiaOnline_100ph-3dB.wav",1.656635,-0.124188,1.899005,3.287735,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.33,-20.86,53,321,304,561,-0.719999999999999,-10.34
10,"phonememohammadiaOnline",-3,NA,500,"phonememohammadiaOnline_500ph-3dB.wav",1.640638,-0.140185,4.189818,5.578548,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.69,-20.5,51,321,304,561,-0.359999999999999,-9.98
10,"phonememohammadiaOnline",0,NA,1,"phonememohammadiaOnline_001ph00dB.wav",1.921856,0.019491,2.96362,3.898466,"SoI = c3s(m)
Noise = NOIZEUS street",3.1,3.6,0.6,35.12,-15.15,52,312,282,561,4.1,-10.16
10,"phonememohammadiaOnline",0,NA,5,"phonememohammadiaOnline_005ph00dB.wav",1.917911,0.015546,3.954363,4.889209,"SoI = c3s(m)
Noise = NOIZEUS street",3.2,3.7,0.6,36.72,-13.9,47,308,284,561,5.7,-8.91
10,"phonememohammadiaOnline",0,NA,10,"phonememohammadiaOnline_010ph00dB.wav",1.885994,-0.016371,5.605143,6.539989,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.69,-13.73,50,322,266,561,2.67,-8.74
10,"phonememohammadiaOnline",0,NA,50,"phonememohammadiaOnline_050ph00dB.wav",1.910373,0.008008,3.159218,4.094064,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,35.29,-16.76,57,306,292,561,4.27,-11.77
10,"phonememohammadiaOnline",0,NA,100,"phonememohammadiaOnline_100ph00dB.wav",1.89788,-0.004485,3.309093,4.243938,"SoI = c3s(m)
Noise = NOIZEUS street",3.22222222222222,3.66666666666667,0.666666666666667,35.12,-12.66,45,319,268,561,4.1,-7.67
10,"phonememohammadiaOnline",0,NA,500,"phonememohammadiaOnline_500ph00dB.wav",1.905761,0.003395,4.079138,5.013983,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,33.16,-12.3,46,329,255,561,2.14,-7.31
10,"phonememohammadiaOnline",3,NA,1,"phonememohammadiaOnline_001ph03dB.wav",2.121852,0.074781,7.996957,7.513673,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,38.86,-13.55,70,273,294,561,4.1,-11.59
10,"phonememohammadiaOnline",3,NA,5,"phonememohammadiaOnline_005ph03dB.wav",2.124443,0.077372,5.388939,4.905656,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,36.54,-6.95,46,310,244,561,1.78,-4.99
10,"phonememohammadiaOnline",3,NA,10,"phonememohammadiaOnline_010ph03dB.wav",2.121865,0.074794,6.406143,5.922859,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,37.97,-10.34,54,294,271,561,3.21,-8.38
10,"phonememohammadiaOnline",3,NA,50,"phonememohammadiaOnline_050ph03dB.wav",2.119332,0.07226,7.275501,6.792217,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,36.9,-9.09,49,305,258,561,2.14,-7.13
10,"phonememohammadiaOnline",3,NA,100,"phonememohammadiaOnline_100ph03dB.wav",2.129789,0.082718,6.591458,6.108175,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,36.54,-10.34,51,305,263,561,1.78,-8.38
10,"phonememohammadiaOnline",3,NA,500,"phonememohammadiaOnline_500ph03dB.wav",2.147389,0.100318,6.446316,5.963032,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,37.25,-7.31,44,308,250,561,2.49,-5.35
10,"phonememohammadiaOnline",6,NA,1,"phonememohammadiaOnline_001ph06dB.wav",2.332814,0.128377,10.166282,7.085446,"SoI = c3s(m)
Noise = NOIZEUS street",2,2,-2,39.75,0.18,58,280,222,561,0.710000000000001,-2.67
10,"phonememohammadiaOnline",6,NA,5,"phonememohammadiaOnline_005ph06dB.wav",2.320656,0.116219,8.419837,5.339001,"SoI = c3s(m)
Noise = NOIZEUS street",3,3,-1,41,-0.53,49,282,233,561,1.96,-3.38
10,"phonememohammadiaOnline",6,NA,10,"phonememohammadiaOnline_010ph06dB.wav",2.308551,0.104114,10.192153,7.111318,"SoI = c3s(m)
Noise = NOIZEUS street",NA,NA,NA,39.93,-4.63,42,295,250,561,0.890000000000001,-7.48
